Text,Image,Folio
urn:cts:greekLit:tlg5026.msAil.hmt:11.159,"urn:cite:hmt:vaimg.VA144RN-0316@0.176,0.2911,0.058,0.0188",urn:cite:hmt:msA.144r
urn:cts:greekLit:tlg5026.msAil.hmt:11.160,"urn:cite:hmt:vaimg.VA144RN-0316@0.262,0.3083,0.175,0.0203",urn:cite:hmt:msA.144r
urn:cts:greekLit:tlg5026.msAil.hmt:11.161,"urn:cite:hmt:vaimg.VA144RN-0316@0.417,0.3353,0.013,0.0105",urn:cite:hmt:msA.144r
urn:cts:greekLit:tlg5026.msAil.hmt:11.162,"urn:cite:hmt:vaimg.VA144RN-0316@0.329,0.3503,0.081,0.0143",urn:cite:hmt:msA.144r
urn:cts:greekLit:tlg5026.msAil.hmt:11.163,"urn:cite:hmt:vaimg.VA144RN-0316@0.439,0.6609,0.071,0.0158",urn:cite:hmt:msA.144r
urn:cts:greekLit:tlg5026.msAil.hmt:11.164,"urn:cite:hmt:vaimg.VA144VN-0646@0.699,0.2183,0.101,0.0135",urn:cite:hmt:msA.144v
urn:cts:greekLit:tlg5026.msAil.hmt:11.165,"urn:cite:hmt:vaimg.VA144VN-0646@0.65,0.2791,0.055,0.0128",urn:cite:hmt:msA.144v
urn:cts:greekLit:tlg5026.msAil.hmt:11.166,"urn:cite:hmt:vaimg.VA144VN-0646@0.828,0.3023,0.044,0.0113",urn:cite:hmt:msA.144v
urn:cts:greekLit:tlg5026.msAil.hmt:11.167,"urn:cite:hmt:vaimg.VA144VN-0646@0.533,0.3548,0.046,0.012",urn:cite:hmt:msA.144v
urn:cts:greekLit:tlg5026.msAil.hmt:11.168,"urn:cite:hmt:vaimg.VA144VN-0646@0.792,0.3571,0.114,0.0135",urn:cite:hmt:msA.144v
urn:cts:greekLit:tlg5026.msAil.hmt:11.169,"urn:cite:hmt:vaimg.VA144VN-0646@0.655,0.3721,0.07,0.0165",urn:cite:hmt:msA.144v
urn:cts:greekLit:tlg5026.msAil.hmt:11.170,"urn:cite:hmt:vaimg.VA144VN-0646@0.704,0.4291,0.075,0.0195",urn:cite:hmt:msA.144v
urn:cts:greekLit:tlg5026.msAil.hmt:11.171,"urn:cite:hmt:vaimg.VA144VN-0646@0.726,0.4696,0.062,0.0158,urn:cite:hmt:msA.144v
urn:cts:greekLit:tlg5026.msAil.hmt:11.172,"urn:cite:hmt:vaimg.VA144VN-0646@0.516,0.4854,0.055,0.015",urn:cite:hmt:msA.144v
urn:cts:greekLit:tlg5026.msAil.hmt:11.173,"urn:cite:hmt:vaimg.VA144VN-0646@0.592,0.4861,0.119,0.0188",urn:cite:hmt:msA.144v
urn:cts:greekLit:tlg5026.msAil.hmt:11.174,"urn:cite:hmt:vaimg.VA144VN-0646@0.692,0.5251,0.064,0.0188",urn:cite:hmt:msA.144v
urn:cts:greekLit:tlg5026.msAil.hmt:11.175,"urn:cite:hmt:vaimg.VA144VN-0646@0.698,0.5836,0.047,0.0143",urn:cite:hmt:msA.144v
urn:cts:greekLit:tlg5026.msAil.hmt:11.176,"urn:cite:hmt:vaimg.VA144VN-0646@0.529,0.6609,0.051,0.0173",urn:cite:hmt:msA.144v
urn:cts:greekLit:tlg5026.msAil.hmt:11.177,"urn:cite:hmt:vaimg.VA144VN-0646@0.642,0.6804,0.046,0.0143",urn:cite:hmt:msA.144v
urn:cts:greekLit:tlg5026.msAil.hmt:11.178,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.179,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.180,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.181,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.182,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.183,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.184,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.185,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.186,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.187,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.188,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.189,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.190,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.191,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.192,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.193,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.194,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.195,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.196,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.197,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.198,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.199,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.200,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.201,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.202,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.203,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.204,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.205,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.206,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.207,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.208,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.209,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.210,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.211,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.212,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.213,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.214,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.215,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.216,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.217,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.218,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.219,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.220,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.221,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.222,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.223,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.224,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.225,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.226,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.227,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.228,"",
urn:cts:greekLit:tlg5026.msAil.hmt:11.229,"",

