Text,Image
urn:cts:greekLit:tlg0012.tlg001.e3:11.363,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4876,0.3529,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.364,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4876,0.3676,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.365,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4863,0.3857,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.366,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.486,0.4038,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.367,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.6994,0.4072,0.1431,0.0228"
urn:cts:greekLit:tlg0012.tlg001.e3:11.368,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4854,0.4209,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.369,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4821,0.4386,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.370,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4841,0.4547,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.371,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4844,0.4743,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.372,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4857,0.49,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.373,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4886,0.5086,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.374,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4896,0.5242,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.375,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4883,0.5423,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.376,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4876,0.5585,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.377,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4863,0.5756,0.2265,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.378,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.487,0.5932,0.2265,0.024"
urn:cts:greekLit:tlg0012.tlg001.e3:11.379,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4867,0.6099,0.2265,0.022"
urn:cts:greekLit:tlg0012.tlg001.e3:11.380,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4837,0.6265,0.2265,0.0255"
urn:cts:greekLit:tlg0012.tlg001.e3:11.381,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4821,0.6436,0.2265,0.024"
urn:cts:greekLit:tlg0012.tlg001.e3:11.382,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4818,0.6608,0.2265,0.023"
urn:cts:greekLit:tlg0012.tlg001.e3:11.383,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4801,0.6769,0.2265,0.0255"
urn:cts:greekLit:tlg0012.tlg001.e3:11.384,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4801,0.6906,0.2301,0.0284"
urn:cts:greekLit:tlg0012.tlg001.e3:11.385,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4844,0.7146,0.2301,0.0259"
urn:cts:greekLit:tlg0012.tlg001.e3:11.386,"urn:cite:hmt:e3bifolio.E3_143v_144r@0.4837,0.7259,0.2301,0.0323"
urn:cts:greekLit:tlg0012.tlg001.e3:11.387,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2543,0.2913,0.2152,0.0315"
urn:cts:greekLit:tlg0012.tlg001.e3:11.388,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2573,0.3138,0.2152,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.389,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2573,0.3318,0.2152,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.390,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2573,0.3498,0.2202,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.391,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2563,0.3649,0.2202,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.392,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2573,0.3814,0.2202,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.393,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2563,0.3979,0.2202,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.394,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2563,0.4159,0.2202,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.395,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2563,0.4324,0.2202,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.396,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2543,0.4489,0.2202,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.397,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2533,0.4655,0.2202,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.398,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2553,0.482,0.2202,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.399,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2553,0.5,0.2202,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.400,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2553,0.5195,0.2202,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.401,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2553,0.5345,0.2202,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.402,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2543,0.5526,0.2232,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.403,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2563,0.5646,0.2232,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.404,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2492,0.5856,0.2232,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.405,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2482,0.6036,0.2232,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.406,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2543,0.6186,0.2232,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.407,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2543,0.6336,0.2232,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.408,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2523,0.6532,0.2232,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.409,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2503,0.6712,0.2232,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.410,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.2513,0.6862,0.2232,0.0405"
urn:cts:greekLit:tlg0012.tlg001.e3:11.411,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5065,0.2973,0.2352,0.0405"
urn:cts:greekLit:tlg0012.tlg001.e3:11.412,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5065,0.3228,0.2352,0.033"
urn:cts:greekLit:tlg0012.tlg001.e3:11.413,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5075,0.3393,0.2352,0.033"
urn:cts:greekLit:tlg0012.tlg001.e3:11.414,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5055,0.3559,0.2352,0.033"
urn:cts:greekLit:tlg0012.tlg001.e3:11.415,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5035,0.3769,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.416,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5035,0.3919,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.417,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5085,0.4099,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.418,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5055,0.4264,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.419,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5055,0.4429,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.420,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5045,0.4595,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.421,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5035,0.476,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.422,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5045,0.4925,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.423,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5045,0.509,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.424,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5045,0.524,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.425,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5025,0.542,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.426,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5085,0.5586,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.427,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5065,0.5751,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.428,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5045,0.5916,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.429,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5035,0.6081,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.430,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5005,0.6276,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.431,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5055,0.6381,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.432,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5105,0.6592,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.433,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5075,0.6742,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.434,"urn:cite:hmt:e3bifolio.E3_144v_145r@0.5005,0.6907,0.2352,0.027"
urn:cts:greekLit:tlg0012.tlg001.e3:11.435,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2239,0.3272,0.2308,0.0295"
urn:cts:greekLit:tlg0012.tlg001.e3:11.436,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2254,0.3454,0.2308,0.0263"
urn:cts:greekLit:tlg0012.tlg001.e3:11.437,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2257,0.363,0.2308,0.0263"
urn:cts:greekLit:tlg0012.tlg001.e3:11.438,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2251,0.3798,0.2308,0.0263"
urn:cts:greekLit:tlg0012.tlg001.e3:11.439,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2254,0.3952,0.2308,0.0263"
urn:cts:greekLit:tlg0012.tlg001.e3:11.440,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2248,0.4138,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.441,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2236,0.426,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.442,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2257,0.4446,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.443,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2266,0.4627,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.444,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2266,0.4795,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.445,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.227,0.4949,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.446,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2251,0.5094,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.447,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2266,0.528,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.448,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2245,0.5452,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.449,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2251,0.5611,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.450,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2248,0.576,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.451,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.223,0.596,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.452,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.223,0.6127,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.453,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2218,0.6268,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.454,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2212,0.6454,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.455,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2212,0.6612,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.456,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.22,0.6775,0.2308,0.0231"
urn:cts:greekLit:tlg0012.tlg001.e3:11.457,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2218,0.6943,0.2308,0.0267"
urn:cts:greekLit:tlg0012.tlg001.e3:11.458,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.2245,0.7093,0.2308,0.0308"
urn:cts:greekLit:tlg0012.tlg001.e3:11.459,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4909,0.3241,0.219,0.0326"
urn:cts:greekLit:tlg0012.tlg001.e3:11.460,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4951,0.3473,0.219,0.0295"
urn:cts:greekLit:tlg0012.tlg001.e3:11.461,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4939,0.364,0.219,0.0295"
urn:cts:greekLit:tlg0012.tlg001.e3:11.462,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4945,0.3844,0.219,0.0295"
urn:cts:greekLit:tlg0012.tlg001.e3:11.463,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4945,0.4003,0.219,0.0295"
urn:cts:greekLit:tlg0012.tlg001.e3:11.464,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4936,0.4175,0.219,0.0295"
urn:cts:greekLit:tlg0012.tlg001.e3:11.465,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4861,0.432,0.219,0.0295"
urn:cts:greekLit:tlg0012.tlg001.e3:11.466,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4942,0.4506,0.219,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.467,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4927,0.4687,0.219,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.468,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4939,0.485,0.219,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.469,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4964,0.5022,0.219,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.470,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4924,0.5199,0.219,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.471,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4912,0.5344,0.219,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.472,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4858,0.5507,0.2223,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.473,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4906,0.5707,0.2223,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.474,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4903,0.5879,0.2223,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.475,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4903,0.6019,0.2223,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.476,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.49,0.621,0.2223,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.477,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4909,0.6368,0.2223,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.478,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4903,0.6554,0.2223,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.479,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4891,0.6708,0.2223,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.480,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4888,0.688,0.2223,0.0249"
urn:cts:greekLit:tlg0012.tlg001.e3:11.481,"urn:cite:hmt:e3bifolio.E3_145v_146r@0.4885,0.7044,0.2223,0.0308"
urn:cts:greekLit:tlg0012.tlg001.e3:11.482,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2379,0.3211,0.2245,0.0346"
urn:cts:greekLit:tlg0012.tlg001.e3:11.483,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2379,0.3433,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.484,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2382,0.3571,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.485,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2323,0.3759,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.486,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2326,0.3923,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.487,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2316,0.4101,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.488,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2326,0.4259,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.489,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2323,0.4442,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.490,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2316,0.459,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.491,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2326,0.4768,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.492,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2326,0.4931,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.493,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.185,0.8193,0.2804,0.0448"
urn:cts:greekLit:tlg0012.tlg001.e3:11.494,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.232,0.5119,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.495,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2366,0.5297,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.496,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2372,0.5451,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.497,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2369,0.5633,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.498,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2379,0.5797,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.499,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2372,0.5955,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.500,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2366,0.6133,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.501,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2346,0.6286,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.502,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2326,0.6454,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.503,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.232,0.6637,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.504,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2336,0.6776,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.505,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.2333,0.6954,0.2245,0.0242"
urn:cts:greekLit:tlg0012.tlg001.e3:11.506,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4859,0.3261,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.507,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4865,0.3483,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.508,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4905,0.3651,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.509,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4908,0.3818,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.510,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4898,0.3966,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.511,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4849,0.4144,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.512,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4872,0.4321,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.513,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4856,0.4484,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.514,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4859,0.4622,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.515,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4898,0.4809,0.2122,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.516,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4819,0.4947,0.2165,0.0311"
urn:cts:greekLit:tlg0012.tlg001.e3:11.517,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4833,0.514,0.2165,0.0291"
urn:cts:greekLit:tlg0012.tlg001.e3:11.518,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4888,0.5342,0.2165,0.0266"
urn:cts:greekLit:tlg0012.tlg001.e3:11.519,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4879,0.546,0.2165,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.520,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4885,0.5672,0.2165,0.0276"
urn:cts:greekLit:tlg0012.tlg001.e3:11.521,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.481,0.582,0.2165,0.0296"
urn:cts:greekLit:tlg0012.tlg001.e3:11.522,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4856,0.5988,0.2165,0.0286"
urn:cts:greekLit:tlg0012.tlg001.e3:11.523,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4813,0.6141,0.2165,0.0311"
urn:cts:greekLit:tlg0012.tlg001.e3:11.524,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4836,0.6323,0.2165,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.525,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4823,0.6505,0.2165,0.0281"
urn:cts:greekLit:tlg0012.tlg001.e3:11.526,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4833,0.6678,0.2165,0.0281"
urn:cts:greekLit:tlg0012.tlg001.e3:11.527,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4826,0.6821,0.2165,0.033"
urn:cts:greekLit:tlg0012.tlg001.e3:11.528,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.4816,0.6979,0.2165,0.0325"
urn:cts:greekLit:tlg0012.tlg001.e3:11.529,"urn:cite:hmt:e3bifolio.E3_146v_147r@0.48,0.7142,0.2165,0.0375"
urn:cts:greekLit:tlg0012.tlg001.e3:11.530,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2503,0.3303,0.2003,0.0262"
urn:cts:greekLit:tlg0012.tlg001.e3:11.531,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2421,0.3474,0.2086,0.0262"
urn:cts:greekLit:tlg0012.tlg001.e3:11.532,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2468,0.367,0.2086,0.0262"
urn:cts:greekLit:tlg0012.tlg001.e3:11.533,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2465,0.3832,0.2086,0.0262"
urn:cts:greekLit:tlg0012.tlg001.e3:11.534,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2497,0.4008,0.2086,0.0262"
urn:cts:greekLit:tlg0012.tlg001.e3:11.535,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2465,0.4165,0.2086,0.0262"
urn:cts:greekLit:tlg0012.tlg001.e3:11.536,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2465,0.4341,0.2086,0.0262"
urn:cts:greekLit:tlg0012.tlg001.e3:11.537,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2446,0.4494,0.2086,0.0262"
urn:cts:greekLit:tlg0012.tlg001.e3:11.538,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2459,0.468,0.2086,0.0262"
urn:cts:greekLit:tlg0012.tlg001.e3:11.539,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2452,0.4851,0.2086,0.0262"
urn:cts:greekLit:tlg0012.tlg001.e3:11.540,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2436,0.5032,0.2086,0.0262"
urn:cts:greekLit:tlg0012.tlg001.e3:11.541,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.244,0.518,0.2086,0.0262"
urn:cts:greekLit:tlg0012.tlg001.e3:11.542,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2456,0.5347,0.2086,0.0262"
urn:cts:greekLit:tlg0012.tlg001.e3:11.544,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2433,0.5513,0.2086,0.0262"
urn:cts:greekLit:tlg0012.tlg001.e3:11.545,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.243,0.569,0.2086,0.0262"
